doy,LAI
172,4.0093951952696525
173,3.993032007297097
174,3.977676982981434
175,3.963319371488575
176,3.9499438252155614
177,3.937530833555718
178,3.9260571394880834
179,3.9154961389911302
180,3.9058182632807554
181,3.896991343872571
182,3.888980960468468
183,3.8817507716674604
184,3.875262828500824
185,3.86947787079151
186,3.86435560633784
187,3.859854972921494
188,3.8559343831397723
189,3.8525519520621434
190,3.8496657077110816
191,3.8472337843671753
192,3.845214598698529
193,3.843567008714449
194,3.842250455543399
195,3.841225088035257
196,3.840451870187846
197,3.8398926713977453
198,3.8395103395353916
199,3.8392687568444623
200,3.839132878665535
201,3.8390687549840425
202,3.8390435349456298
203,3.8390254580603393
204,3.838983841542256
205,3.8388890675060225
206,3.8387125701633535
207,3.8384268230195473
208,3.8380053260700104
209,3.837422592996762
210,3.8366541383649535
211,3.8356764648193824
212,3.834467050281008
213,3.833004335143467
214,3.831267709469585
215,3.8292375001878964
216,3.826894958289153
217,3.824222246022844
218,3.8212024240937117
219,3.8178194388582596
220,3.8140581095212727
221,3.8099041153323316
222,3.805343982782328
223,3.8003650727999774
224,3.7949555679483353
225,3.789104459621311
226,3.782801535240185
227,3.7760373654501214
228,3.768803291316681
229,3.7610914115223437
230,3.752894569563015
231,3.7442063409445456
232,3.735021020379242
233,3.7253336089823885
234,3.715139801468755
235,3.704435973349118
236,3.693219168126766
237,3.681487084494026
238,3.669238063528773
239,3.6564710758909404
240,3.6431857090190425
241,3.629382154326686
242,3.6150611943990847
243,3.600224190189574
244,3.5848730682161274
245,3.569010307757869
246,3.552638928051591
247,3.5357624754882657
248,3.5183850108095656
249,3.50051109630437
250,3.4821457830052873
251,3.463294597885167
252,3.443963531053614
253,3.424159022953504
254,3.4038879515574996
255,3.3831576195645625
256,3.3619757415964706
257,3.340350431394333
258,3.3182901890151024
259,3.295803888028092
260,3.2729007627114934
261,3.249590395248883
262,3.2258827029257433
263,3.201787925325979
264,3.177316611528428
265,3.1524796073033747
266,3.127288042309071
267,3.101753317288247
268,3.0758870912646272
269,3.049701268739444
270,3.0232079868879542
271,2.9964196027559513
272,2.9693486804562843
273,2.9420079783653703
274,2.9144104363197085
275,2.886569162812397
276,2.858497422189646
277,2.830208621847294
278,2.8017162994273224
279,2.773034110014369
280,2.744175813332245
281,2.7151552609404472
282,2.685986383430678
283,2.656683177623352
284,2.6272596937641195
285,2.5977300227203752
286,2.5681082831777764
287,2.5384086088367566
288,2.50864513560904
289,2.4788319888141586
290,2.448983270375963
291,2.4191130460191426
292,2.389235332465734
293,2.3593640846316424
294,2.329513182823152
295,2.299696419933443
296,2.269927488639106
297,2.2402199685966555
298,2.2105873136390475
299,2.1810428389721914
300,2.151599708371467
301,2.1222709213782385
302,2.0930693004963703
303,2.0640074783887394
304,2.0350978850737533
305,2.006352735121864
306,1.9777840148520809
307,1.949403469534856
308,1.9212225907669196
309,1.8932526044383888
310,1.86550445945774
311,1.8379888172410064
312,1.8107160419652042
313,1.7836961915859861
314,1.7569390096195234
315,1.7304539176886142
316,1.7042500088330232
317,1.6783360415840425
318,1.6527204348032893
319,1.6274112632857218
320,1.6024162541268898
321,1.5777427838544118
322,1.5533978763236758
323,1.529388201377774
324,1.5057200742716612
325,1.4823994558605407
326,1.459431953552481
327,1.4368228230252587
328,1.4145769707074267
329,1.3926989570236166
330,1.3711930004040611
331,1.3500629820583503
332,1.3293124515134116
333,1.3089446329157217
334,1.2889624320977404
335,1.2693684444085795
336,1.250164963308894
337,1.2313539897300008
338,1.2129372421908629
339,1.1949161675073414
340,1.1772919516734068
341,1.1600655307487127
342,1.1432376017461734
343,1.126808633519539
344,1.1107788776509737
345,1.0951483793386296
346,1.079916988284225
347,1.065084369580619
348,1.0506500145993882
349,1.0366132518784044
350,1.0229732580094086
351,1.0097290685255889
352,0.997096537666307
353,0.9848178640015577
354,0.9728910886711881
355,0.9613142847924754
356,0.9500855690173378
357,0.9392031128965207
358,0.928665154050759
359,0.9184700071489106
360,0.9086160746930679
361,0.8991018576106412
362,0.8899259656534173
363,0.8810871276035943
364,0.8725842012867878
365,0.8644161833920148
366,0.8565822190986484
