doy,LAI
243,2.8617764182173557
244,2.8543695508121982
245,2.845513097178803
246,2.8351720071428623
247,2.823331500387278
248,2.809997380552823
249,2.795196015717804
250,2.778973985051034
251,2.761397386289864
252,2.7425507904670394
253,2.722535838538137
254,2.701469479703893
255,2.679481851427415
256,2.6567138011462808
257,2.6333140496795235
258,2.6094360017024005
259,2.5852343429841538
260,2.5608617789997226
261,2.536466054610619
262,2.5121872601878525
263,2.488155424176928
264,2.4644883921048866
265,2.441289992029411
266,2.4186484864299858
267,2.39663531054112
268,2.3753040971276174
269,2.35468998770192
270,2.334809230183489
271,2.315659063000262
272,2.297217885632156
273,2.2794457155966312
274,2.2622849294892964
275,2.2456612267993683
276,2.2294846792956116
277,2.2136508555494703
278,2.1980420385471264
279,2.1825285371727627
280,2.1669700915630004
281,2.151217372332546
282,2.1351135736710143
283,2.118496100310957
284,2.1011983483670695
285,2.0830515800466056
286,2.0638868922309688
287,2.0435372789285022
288,2.0218397875984757
289,1.9986377693462518
290,1.9737832229896575
291,1.947139229868021
292,1.9185823980524719
293,1.8880051094754327
294,1.8553174886378894
295,1.8204490897659182
296,1.7833503024164716
297,1.7439934755324324
298,1.7023737599469146
299,1.6585096693368344
300,1.6124433596257368
301,1.5642406268358822
302,1.5139906233895921
303,1.4618052928598586
304,1.407818523170206
305,1.3521850182438213
306,1.2950788873196768
307,1.2366919344691982
308,1.1772316713641215
309,1.1169192225285762
310,1.055987196972946
311,0.9946775290818023
312,0.9332392887559091
313,0.8719264608083007
314,0.810995693614435
315,0.7507040170164178
316,0.6913065294812991
317,0.6330540545134467
318,0.5761907663209875
319,0.5209517847363264
320,0.4675607393907354
321,0.41622730314301665
322,0.36714469789075516
323,0.3204872541055785
324,0.2764082305744874
325,0.23503797568867532
326,0.1964824334083532
327,0.16082199390357915
328,0.12811068887109334
329,0.09837573152715867
330,0.0716174012764057
331,0.047809273056683366
332,0.026898791359914593
333,0.008808188928957003
334,0.001
335,0.001
336,0.001
337,0.001
338,0.001
339,0.001
340,0.001
341,0.001
342,0.001
343,0.001
344,0.001
345,0.001
346,0.001
347,0.001
348,0.001
349,0.001
350,0.001
351,0.001
352,0.001
353,0.001
354,0.001
355,0.001
356,0.001
357,0.001
358,0.0002885720177272055
359,0.0024335195646221037
360,0.004581286577519703
361,0.006833832283689544
362,0.009307693183424887
363,0.012132415550025602
364,0.01544877845080236
365,0.019406807289101966
366,0.02416357786735411
