doy,LAI
343,0.1426032291156746
344,0.1294866972112916
345,0.11738221432544
346,0.10632411190576603
347,0.0963476276705762
348,0.0874881764948695
349,0.07978065477604034
350,0.07325878763915916
351,0.06795451934182761
352,0.06647360893443749
353,0.06624489824868078
354,0.06727330238854741
355,0.06956075028912742
356,0.07310593759412035
357,0.07790410887013328
358,0.08394686915776851
359,0.09122202485950003
360,0.0997134539643395
361,0.10940100560929127
362,0.12026042897759673
363,0.13226333153376757
364,0.1453771665954086
365,0.15956525024182958
366,0.17478680755944617
