Site,project,year,NMSE(ET),MAE(ET),SD(ET),P5(ET),P95(ET),NMSE(An),MAE(An),SD(An),P5(An),P95(An),fname
Hyytiala,var_kmax_adjust_extreme,2002,0.1463194213747732,0.3656731596088809,0.2409683584934984,0.07989835920865529,0.660027451701489,0.10767938161591044,1.2982753557208973,0.056092199470785135,0.5481671253107401,1.8310894976126129,HyytialaL_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_adjust_extreme,2003,0.10266499620038007,0.2802827972957847,0.20898537604287204,0.029894272419582424,0.5556168320862271,0.08073284266713762,0.9802587117582524,0.056508008802998,0.3467483960466381,0.9430850632587626,HyytialaL_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_adjust_extreme,2002,0.08740378813621619,0.3000147698462495,0.1479538542392682,0.07744711960078496,0.3617468834346429,0.1000357715864306,1.272914052832356,0.0373115824543796,0.7004002621824731,1.6966032132347078,Hyytiala_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_adjust_extreme,2003,0.05620825278440306,0.2351758249732185,0.10226893641789203,0.017459943594245686,0.2807200187796708,0.07453281169363297,0.9385621604129072,0.040899123819563184,0.34674839609816194,0.7967633640150638,Hyytiala_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_adjust_extreme,overall,0.07154560457945988,0.2986061337301272,0.2105662212507946,0.10285024981485492,0.5150358602468352,0.051714728608843616,0.9397232221676955,0.07026793349820393,0.5487678572002253,1.498039136542193,Soroe
Hyytiala,var_kmax_sample,2002,0.22422598126084506,0.4395891185435203,0.305440083656906,0.07582637503632028,0.8508003511397266,0.11565707537586215,1.3424227683825984,0.06950473211521202,0.5481671253107401,1.9830256274020608,Hyytiala_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.16660000993596774,0.3433372313305881,0.2732055612034955,0.03790228177382576,0.7345196226516969,0.0867303695570593,1.0174223230117576,0.06980923643075365,0.34674839595057083,1.0433644526567525,Hyytiala_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.1573922530801802,0.4119224867230974,0.3256715476313651,0.0477003044251938,0.8917048369350788,0.06014511293185142,1.017321483647057,0.09238770759253123,0.5925079185403057,1.6490496414148588,Hyytiala
Hyytiala,var_kmax_sample,2002,2.6147244084072807,0.9981483927686784,0.6718964095660142,0.09585541998971746,1.822658424527916,0.5184549966806404,2.366844536462628,0.34499562636980285,0.46007910237065397,3.751561315162992,Hyytialak0_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,1.6639886899327605,0.8303237250522538,0.6006047896989921,0.11528870453971307,1.6284775916850187,0.37067377826159,1.8444310975845573,0.3198975015909188,0.34674839577564953,3.0213173489548097,Hyytialak0_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,1.9125691880450613,1.0553006184837903,0.6185958402401199,0.15333136496319774,1.8292286583023207,0.3543767230800853,2.148811119951956,0.3494574458389934,0.6058706883397262,3.666106474303408,Hyytialak0
Hyytiala,var_kmax_sample,2002,0.3311882837636865,0.516110705042234,0.36413060931824415,0.07837136822488842,1.0278052046667936,0.12604645285529373,1.3954978274881156,0.08518874229683282,0.5481671253107401,2.089002804496472,Hyytialak10_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.2534400729830874,0.4116164617611233,0.3300228691423731,0.04440621047401838,0.8550225876552295,0.09401079031558544,1.0583584209377888,0.08424700259288254,0.3467483959489652,1.1091141956117383,Hyytialak10_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.2398395657394501,0.4963851016742447,0.3752228074810785,0.009818395423972448,1.0167484039078452,0.06721590044656961,1.073856291420705,0.10760286505057892,0.5930732226546318,1.7913626068359694,Hyytialak10
Hyytiala,var_kmax_sample,2002,0.26743436006318777,0.4732759233218664,0.33134443411650605,0.07817478097699293,0.938352722448256,0.11984354810910088,1.3643583531670465,0.07599381195825017,0.5481671253107401,2.042898552694246,Hyytialak11_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.20236702246157226,0.3730352990854185,0.29843553986129545,0.041548577842319634,0.7937819940374196,0.08970830440613634,1.0345445004710894,0.07591983235676725,0.3467483959759836,1.0817259280293057,Hyytialak11_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.19091367423144268,0.4486242642664391,0.3470077674687826,0.031219799785162206,0.9305100066359078,0.0630020110076192,1.0408286115517105,0.09875812754849657,0.5927202211258916,1.7068851991498244,Hyytialak11
Hyytiala,var_kmax_sample,2002,0.19088423935759607,0.4101638584792356,0.2813839093622392,0.0808824483859103,0.7644058570277221,0.11222649301886543,1.3239307286625797,0.06391545130016274,0.5481671253107401,1.917009963156932,Hyytialak12_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.13835385433365896,0.31733837036864376,0.24717429132413704,0.036670939873734966,0.6606226171537495,0.08419475786971721,1.0022974114302818,0.06441745219717533,0.3467483960065974,1.001976573985285,Hyytialak12_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.1312483203569152,0.3800611459768469,0.3030871270852815,0.053744833075624436,0.8513603171635111,0.05778620537602053,0.997143403009738,0.08681083967709358,0.5923067888061728,1.6076121605116829,Hyytialak12
Hyytiala,var_kmax_sample,2002,0.12429976849354002,0.3436849461373495,0.21712186111495504,0.08231806350746172,0.5894333772190756,0.10495294140916764,1.2894427584635162,0.050086407180055526,0.5893745987371872,1.8006868817727468,Hyytialak13_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.08496506424072145,0.26212842524963353,0.18112873086630765,0.027098682401221347,0.4536025972894661,0.07879229330743337,0.9675750239960104,0.05180663030687338,0.3467483960467626,0.9048479344262326,Hyytialak13_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.08161365317989791,0.31299481167611737,0.2453179230798473,0.0979181383214212,0.6355942176729963,0.05299059073566137,0.9524822478654448,0.0743062105973814,0.5919368132313553,1.4979282760782056,Hyytialak13
Hyytiala,var_kmax_sample,2002,0.08903516286589333,0.30162539931750915,0.15454174999065018,0.07740291722717027,0.388853045361885,0.10020129182815578,1.2743229205334607,0.03792010053132189,0.7004002619232707,1.7113722237344282,Hyytialak14_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.05785335192123296,0.2351487028651057,0.10966068803999653,0.01774609730466567,0.2839860635858273,0.07486706018725915,0.9408728765747516,0.04176152430025781,0.3467483960978954,0.8058028234830052,Hyytialak14_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.05752777360803379,0.2760008082303341,0.17975203103739412,0.1463864887913469,0.4444851673495851,0.04989521556126122,0.9214524808220136,0.06487139254533714,0.5915140145764478,1.414181127505124,Hyytialak14
Hyytiala,var_kmax_sample,2002,0.07816054251221258,0.2869276066166138,0.09047499237417124,0.07429645334787666,0.18361396759341808,0.09935928269853116,1.2646476438102707,0.03269502335457841,0.7003993259482781,1.6151777581939522,Hyytialak15_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.05064583535823395,0.2344650249254156,0.03607582050881408,0.008765834042527955,0.07137469941222196,0.07190413232147634,0.9196024573407664,0.03341068602778485,0.34674839616669234,0.7220269238840089,Hyytialak15_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.05218497886970598,0.2731058682614778,0.11088937751838812,0.1718419953603692,0.23734518300868634,0.048049421672208034,0.9000725135683914,0.05761444441372721,0.5913186029733266,1.3460193794575748,Hyytialak15
Hyytiala,var_kmax_sample,2002,0.08245046810110708,0.29978434793304304,0.02899717471793517,0.07075105427817055,0.011511604762193263,0.10015486381738528,1.2626472094310357,0.029409059377887962,0.7003993255631865,1.5457509222198882,Hyytialak16_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.06013882686263752,0.2668861428936057,0.03216863328592323,0.0010106476890051619,0.1194684439471363,0.06970128201736545,0.903733003850684,0.02666503365188788,0.3467483961672531,0.6536406277761975,Hyytialak16_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.06221720679266163,0.3153462498996081,0.04686038099879719,0.20973954154203006,0.032591828539657364,0.04726652890664214,0.8873757344831368,0.052379902896153685,0.5909538838644748,1.2902727405975778,Hyytialak16
Hyytiala,var_kmax_sample,2002,0.10112615376697544,0.33840586977853776,0.03319669962258676,0.06990370889465339,0.19120848452301908,0.10447174403371436,1.2741516175932708,0.027841442948318917,0.7003993257162426,1.4764549973623549,Hyytialak17_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.08242331852742217,0.31789056408143385,0.10347321639428196,0.0010990734584493123,0.3382007974436845,0.06802180501239076,0.8910352230802969,0.02125287415572119,0.3467483961651142,0.6007469093112405,Hyytialak17_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.08358124451984524,0.3842984682583607,0.02051854870227077,0.23408477972991515,0.16718692781247846,0.047215609017459234,0.8798102935003865,0.04853329432597053,0.5908568949372698,1.2577261379236404,Hyytialak17
Hyytiala,var_kmax_sample,2002,0.1286660992591838,0.3976759292538785,0.10028766383409482,0.06336067515256487,0.3971483817951865,0.11071743649740667,1.2915201653503865,0.026689267433265718,0.7003991129205405,1.436788082473127,Hyytialak18_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.11428407174109667,0.3828980549051849,0.1687722740738704,0.014089761901179053,0.511258598661632,0.06679531850859642,0.8811434075416746,0.016956717686804512,0.3467483962674265,0.6025749711165194,Hyytialak18_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.1130243175858592,0.470954944783609,0.08710369677399976,0.2643299023739973,0.3642242815292205,0.04781394645705685,0.8769541437552396,0.04575627643535218,0.5906205212819986,1.231148781812207,Hyytialak18
Hyytiala,var_kmax_sample,2002,0.16705973218208522,0.4694441736950217,0.16463880211316306,0.06335998412285856,0.6185549408875746,0.12034054211510994,1.319465140624985,0.0266385010294562,0.700399114014864,1.4114607155395689,Hyytialak19_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.15435200554377024,0.4644387279661605,0.2390428742182431,0.013409979656935522,0.6932366533620611,0.06598884147290511,0.8740243747097922,0.013824994296949613,0.3467483962660978,0.7002199392292523,Hyytialak19_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.15032169409664506,0.5715162567734862,0.15678657249084593,0.2841002623560963,0.6089972312373608,0.049270654918283634,0.8799633671567811,0.04439315317616943,0.5904799802050245,1.202331235205154,Hyytialak19
Hyytiala,var_kmax_sample,2002,2.1026076847787847,0.9468972840418336,0.6465152682166706,0.09567411281032574,1.7244917134429127,0.3882374859374108,2.1421086435719765,0.2901531863071721,0.46007910237065397,3.3906767917999385,Hyytialak1_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,1.4163133782482236,0.7929877724701686,0.5759721101587398,0.10137992283975407,1.563088809111089,0.2763922790137475,1.6543169720873192,0.26770313644595845,0.34674839579287586,2.643148051208959,Hyytialak1_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,1.5675305213703663,1.0002188999860688,0.5985725889978076,0.13586471627769878,1.752127747752061,0.25627598444396144,1.8972669321776383,0.2983233363427009,0.6020780830412567,3.278121209885131,Hyytialak1
Hyytiala,var_kmax_sample,2002,0.209429084244994,0.5434365405716478,0.2254272450979815,0.03435817011497433,0.796783391461986,0.13010137652399448,1.3466412823740406,0.02656313015556944,0.7003991147759617,1.3847750715394067,Hyytialak20_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.201741784297885,0.5499407800327014,0.3060941973003664,0.012458269861568031,0.8417219703759193,0.0656507185835075,0.8705718728697316,0.011904618699618121,0.3467483962701055,0.6607455733519139,Hyytialak20_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.1923320883133536,0.6717865204463128,0.22448023396939853,0.2879320557425061,0.7806845616723144,0.051215968388079264,0.8862885105759408,0.04369443212423652,0.5903765720772143,1.1849691414925587,Hyytialak20
Hyytiala,var_kmax_sample,2002,0.2566871030785255,0.6190302583188549,0.29265554546287675,0.03165663309928517,0.9102175003133866,0.14031429289208175,1.374582809279305,0.027164726961586227,0.7003985151122972,1.3730405413962703,Hyytialak21_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.25331570256516023,0.6352298408193684,0.3726685872522573,0.018722523403148283,1.0748871433214675,0.0657833696393897,0.8693094183929055,0.010775442587029116,0.34674839642735256,0.6203033631360722,Hyytialak21_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.24035023255942856,0.7763024947387558,0.29734411145611883,0.2887711440838898,0.9721940986504388,0.05437831572435877,0.8982435109167444,0.04372722803832807,0.5903487002315567,1.155322680066373,Hyytialak21
Hyytiala,var_kmax_sample,2002,0.3060793348851092,0.6937396655422593,0.35611167060636073,0.04107648325365679,1.085896274741282,0.1511598057421809,1.4029760221874137,0.02798168036053284,0.7003982687882945,1.35260766765386,Hyytialak22_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.30838301461877704,0.7185921145090076,0.4354055987402696,0.0210849515104678,1.2527916061655873,0.06650296859601525,0.8707074768191204,0.010450228989439704,0.3467483964266725,0.5851509605834098,Hyytialak22_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.290414842337217,0.8751032131988593,0.36363502518430896,0.2873963388929379,1.139721168078335,0.05886212503664896,0.91533669581554,0.04411084107228114,0.5904600782154829,1.1393825432762288,Hyytialak22
Hyytiala,var_kmax_sample,2002,0.3619659313524821,0.7711362527339272,0.4242402650761488,0.039718457276568066,1.2663856482323492,0.1648541936632784,1.437462150081965,0.029020099220336326,0.7003982695593733,1.3278812576022323,Hyytialak23_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.3653615806201145,0.8011290253398156,0.4966114497892393,0.022106616842616555,1.4770147591203762,0.06795427685851395,0.8747911205081501,0.010911893362547276,0.34674839642740685,0.5512994970504206,Hyytialak23_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.3454049655924552,0.9769181431075156,0.4336920117851815,0.3101588953400973,1.384500525434488,0.06552948488259244,0.939910134659628,0.04453718362514436,0.5903635785073291,1.12656193561965,Hyytialak23
Hyytiala,var_kmax_sample,2002,1.7068870037487638,0.8965376490140372,0.6186221236420723,0.0943832133634512,1.6304567288534355,0.3080233138784027,1.9710135274079648,0.2472483989939327,0.46007910237065397,3.0920449707860413,Hyytialak2_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,1.2026034945790074,0.7544513439086853,0.5519853906322082,0.09391421238712493,1.5039962384308707,0.21938871387413186,1.513911023105803,0.2277669810340355,0.3467483958054844,2.303998472751415,Hyytialak2_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,1.2875149413133733,0.9444015797733344,0.5779236438858508,0.1213540300045388,1.695497625204705,0.1967554714278732,1.7078336896820314,0.25830377148790795,0.5996889332259292,2.94601695957614,Hyytialak2
Hyytiala,var_kmax_sample,2002,1.3914483240686395,0.8466157383380788,0.5871789165909156,0.09352978348251484,1.549636301373258,0.2550817344632913,1.8371750198007883,0.2128534337915734,0.46007910237065397,2.8436870130950025,Hyytialak3_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,1.0156824070859587,0.7142244824780304,0.5279183272785157,0.09042233438864987,1.4096488129462568,0.18204544465915454,1.4063247375498364,0.1962366104157387,0.3467483958132763,2.0270913861733693,Hyytialak3_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,1.0548182504318726,0.8872508601512277,0.5556629435830346,0.10643265113513567,1.5929851956403078,0.1578413931652793,1.560645193063845,0.2260549021036662,0.5982907663282679,2.743871863674171,Hyytialak3
Hyytiala,var_kmax_sample,2002,1.1380809511090315,0.7969956988305583,0.5552975309054133,0.09267200177623372,1.4704097210973703,0.2184746154575689,1.7307348491040169,0.1848100116359208,0.46007910237065397,2.634752698402041,Hyytialak4_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.8539293884154038,0.6731688550527829,0.5031460349783023,0.08578261535737594,1.3447299230388066,0.15645956713717252,1.3235773163176998,0.17082689891605696,0.3467483958465541,1.8239362863498263,Hyytialak4_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.8647373353805825,0.8300147528993312,0.5324062762995189,0.08154138287851095,1.5152723662862926,0.13130610064518106,1.4456975916810642,0.19969221212125327,0.5966023743511164,2.5434001236054002,Hyytialak4
Hyytiala,var_kmax_sample,2002,0.929543669062881,0.7469605606504149,0.5241197549886351,0.09219948556553513,1.402587892060816,0.19174457968319567,1.6436284514472117,0.16147274426240155,0.46007910237065397,2.5001599670792967,Hyytialak5_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.7093091912562322,0.6299670813991269,0.4757834049694429,0.0821986623293153,1.2716336063695757,0.13824934373942852,1.257990274491367,0.15005231596588098,0.3467483958397505,1.6909678461766386,Hyytialak5_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.7048040536139881,0.7719915350917639,0.5082063022419079,0.06392641894534393,1.4261562228079132,0.11221006955650173,1.352490967640285,0.1776931255723928,0.595899189398782,2.3549495655930848,Hyytialak5
Hyytiala,var_kmax_sample,2002,0.7600382853163601,0.6976435261513467,0.4915657696847502,0.08595773948572946,1.3521222117495302,0.17184515992595606,1.5720414837906918,0.14192229713880145,0.46007910237065397,2.3738214083553664,Hyytialak6_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.5842233866430472,0.5857575130754893,0.4464383693352927,0.07330064897778163,1.1858350236441848,0.12447872743458342,1.2032550615124449,0.13244917781309784,0.3467483958840037,1.5539532937071296,Hyytialak6_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.5731512436750819,0.7147254237400821,0.4813943771832924,0.05358901852711584,1.32730691069236,0.09808013373078643,1.2756954580629285,0.15911170663887053,0.5949556495796031,2.2228822830501054,Hyytialak6
Hyytiala,var_kmax_sample,2002,0.6203737529328283,0.6488513254612227,0.4592862829729914,0.08504202049544933,1.2710838663565511,0.15651643659164302,1.5131996284724791,0.12524295590129653,0.46007910237065397,2.269951649325571,Hyytialak7_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.4849828829217276,0.5439701776094558,0.4222727106509547,0.06734502247984721,1.1221133346102763,0.11405822474239195,1.157791552702132,0.11762833522101812,0.34674839591231704,1.3790586751971787,Hyytialak7_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.4648173451104166,0.658080243836347,0.4558159335213388,0.039021489841923857,1.2400949727482653,0.08736521493453506,1.212124171136716,0.143217033919407,0.5942769592814298,2.088950295378978,Hyytialak7
Hyytiala,var_kmax_sample,2002,0.5055603425271904,0.6047718977248072,0.4283610601593445,0.08456151505233178,1.1905453118683067,0.1437728295826511,1.468243798294346,0.10972929447586356,0.5069026512936362,2.188135506928804,Hyytialak8_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.3962279121169255,0.4998271962441681,0.3944414840901559,0.058442399723404835,1.0271148878290242,0.10592863357520108,1.1199394750192515,0.10503665196777613,0.34674839589690104,1.2403299900102418,Hyytialak8_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.3766719486592704,0.6030937394649338,0.4313848122448151,0.014120138339198784,1.1626796425622896,0.07903716620598561,1.1586296888222274,0.12964696155035182,0.5939560829473558,1.9714800676800903,Hyytialak8
Hyytiala,var_kmax_sample,2002,0.4097852058741305,0.5614728987931654,0.3968164711463964,0.09046445957156099,1.1157155855083414,0.13368342054043106,1.4316472127016433,0.09580140847856856,0.5481671253107401,2.133631631675196,Hyytialak9_Farquhar_CP-Rlow_actual_2002.csv
Hyytiala,var_kmax_sample,2003,0.31870731554499954,0.4552117885757753,0.36171554589338095,0.05358280641230302,0.9313057641098031,0.09932282404707234,1.0869498335052328,0.09390918799120074,0.3467483959297405,1.1692159625002807,Hyytialak9_Farquhar_CP-Rlow_actual_2003.csv
Hyytiala,var_kmax_sample,overall,0.3018117481563749,0.5488968697845711,0.4029872769927678,0.006100149705144692,1.0848335525695862,0.07246656867746233,1.1130990028373748,0.11786127266171165,0.5934596103514339,1.892249969320008,Hyytialak9
Hesse,var_kmax,2002,0.5823212172750672,1.4674035620245731,0.10890379879709222,0.7007562458012749,1.097320804575297,0.1687913380485667,2.9615672355633302,0.3274192638170289,0.9368492747709428,2.983391761527105,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,control,2002,0.22275689532242168,0.6530860609044377,0.05109549335475827,0.16492601688216627,0.5694713862358061,0.1513267057925304,2.812318872559256,0.25940404682614004,0.9133478739075904,2.1932491137950443,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax,2003,0.8516666380789724,1.5748781799414855,0.2006129220368361,0.6361374850524052,1.4228799780217949,0.2407060821921913,2.8563792979771305,0.3038571206270937,1.125074753787643,2.541724921769829,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,control,2003,0.4286955517950961,0.9119596341745604,0.03626145953572435,0.3567298947275266,0.4577690988815904,0.23164190198658435,2.9402597854027657,0.25940075945234986,1.6661317036051733,1.6014775560266727,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_average,2002,0.19036189888466,0.5222390876812276,0.4053150436995452,0.2373457300910359,1.1090577138963962,0.2370724526021151,3.3736059015122057,0.4302440745573335,0.9284211289887936,4.555612301254973,HesseH_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_average,2003,0.26070571499013,0.6487029798905801,0.4054400612791133,0.491020735456844,0.7900406930603716,0.2283032583341936,2.63146009449598,0.4354227345466577,1.7215611172489342,4.276953244719431,HesseH_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_average,2002,0.27280667687016363,0.5366498504723882,0.4859487725286849,0.1956419758117044,1.4711803844838751,0.2670949328106223,3.5222822698336955,0.4582309568281043,0.9246987863565396,5.0058929870409035,HesseL_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_average,2003,0.275179501300332,0.598550908848275,0.4754029692127162,0.4211819931128612,1.09308632830566,0.24453279089077146,2.6474782210131544,0.46073421393159597,1.6963002336318609,4.575494357542602,HesseL_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_average,2002,0.18278433176046427,0.5264085455246744,0.3908939993209765,0.2620584827403777,1.0396946358359658,0.2326089410966757,3.3499454469235763,0.4254692981397945,0.9292622832140176,4.477191455000408,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,control,2002,0.22275689532242168,0.6530860609044374,0.05109549335475783,0.16492601688216604,0.5694713862358061,0.15132670579253038,2.812318872559256,0.25940404682614004,0.9133478739075904,2.1932491137950443,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_average,2003,0.2641843377944363,0.665476545022436,0.3905099827669415,0.4996223416981469,0.7408823991300366,0.2261472632956988,2.6306454382163693,0.4318454446408124,1.7550095676786208,4.215304467456358,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,control,2003,0.4286955517950961,0.9119596341745604,0.03626145953572435,0.3567298947275266,0.4577690988815912,0.23164190198658435,2.9402597854027652,0.25940075945234986,1.6661317036051737,1.6014775560266727,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_average,overall,0.20683594414618856,0.600454988963837,0.4642320956003648,0.2804190355951897,1.3412171907207602,0.248991329251794,3.732909707405468,0.5015891602690892,1.9064554226303847,4.713150359471734,Soroe
Hesse,var_kmax_adjust_extreme,2002,1.329689369111519,2.540346434403377,0.5763910406282771,0.7001200231428147,2.8969840107903635,0.1955248812002476,3.112271590509013,0.31214485164830863,0.9372338273649709,2.7771324236276875,HesseH_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_extreme,2003,1.7641701876478202,2.308944893636474,0.8812894041100687,0.15095148775815612,3.1210570967041646,0.3488184206874169,3.2287657556032823,0.1943422262056721,0.26940310721418903,2.1026653850844905,HesseH_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_extreme,2002,0.9675988836438842,2.05571821663284,0.3373340229425934,0.8345756887682573,2.069979733134592,0.17390615862846315,2.994713707797628,0.3156447339234961,0.9371836932059774,2.8711497476954975,HesseL_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_extreme,2003,1.3175962194953783,1.9993588794477768,0.5696601064507694,0.3275917597442586,2.410769574936187,0.2873852181782772,3.0503337138334543,0.2409323334063869,0.3984139127029071,2.1917280130456955,HesseL_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_extreme,2002,1.3964663303588754,2.619778970792954,0.6238401552810666,0.6976741017353406,3.0261245870918234,0.201072736719214,3.1404502249646407,0.3111513416946404,0.9372866039950802,2.7703000067500843,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_adjust_extreme,2003,1.844236222592156,2.3571806082420386,0.9363199856192717,0.12333033682479845,3.3035627930088265,0.3597756660061971,3.263201226754918,0.18861470837377992,0.254400594400476,2.0896499315454964,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_adjust_extreme,overall,1.1003934913336575,2.3739689627760816,0.5537732428881479,0.4655033661953141,2.7012951366686733,0.2575331240940225,3.8601052740174686,0.33763209504150804,1.6231096176920845,2.8465319492424883,Soroe
Hesse,var_kmax_sample,2002,0.5823212172750672,1.4674035620245731,0.10890379879709222,0.7007562458012749,1.097320804575297,0.1687913380485667,2.9615672355633302,0.3274192638170289,0.9368492747709428,2.983391761527105,Hesse_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_sample,2003,0.8516666380789724,1.5748781799414855,0.2006129220368361,0.6361374850524052,1.4228799780217949,0.2407060821921913,2.8563792979771305,0.3038571206270937,1.125074753787643,2.541724921769829,Hesse_Farquhar_CP-Rlow_actual_2003.csv
Hesse,var_kmax_sample,overall,0.5033473881173886,1.4992497111544514,0.04119602560376712,0.7948280229886703,0.9596861524301401,0.1981704869644177,3.499654796119565,0.3965880296163804,2.0105428782556194,2.9915199757656534,Hesse
Hesse,var_kmax_sample,2002,0.8755194738810631,0.7528296781860896,0.6677253082848557,0.07531004627067653,2.222929604188479,0.413382476921758,4.061612127519081,0.5476954166821186,0.8556339151062401,6.442889388858088,Hessek0_Farquhar_CP-Rlow_actual_2002.csv
Hesse,var_kmax_sample,2003,0.6467779702882442,0.5962199491946488,0.675750642884692,0.2654579897222957,1.9049517620150358,0.3560871849508349,2.875701312191476,0.5337397083191853,1.0505792172471344,5.947560344298791,Hessek0_Farquhar_CP-Rlow_actual_2003.csv
